experimentPhase	trialnum	subject	task	noisePercent	targetLeftRightIfOne	nStreams	eccentricity	polarAngle	cueType	resp0	answer0	correct0	whichStream0	whichRespCue0	responsePosRelative0	streamLtrSequence0	streamLtrSequence1	streamLtrSequence2	streamLtrSequence3	streamLtrSequence4	streamLtrSequence5	timingBlips
main	145 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	S 	Y 	0.0 	0 	0 	2.0 	XFLQBPCJTOYESVDHGMARWIKUZN	HUXMVLCZWGSJOFEPDIBTRNQYAK	CGIMDHLOSRBAFUYKWZJENTXVPQ	GDLRKIQHYJEZBCTVOWUMFSNXPA	XOGZYJCDPNTSIHURQVWAKEMBLF	QEADRWPINHGCSTUZLJVKMFOYXB	1
main	146 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	D 	F 	0.0 	0 	0 	2.0 	WVIBGMQNEHFCDTKAJXRZPYULSO	BUAHISVZCYERPKTXJNFDMLOGQW	-99	-99	-99	-99	0
main	147 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	W 	O 	0.0 	0 	0 	2.0 	EVQPMZDOYWKIFSXTGANBCRJLUH	DGRZFBSVIUJLPYKQEAXTCWNHOM	-99	-99	-99	-99	0
main	148 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	N 	F 	0.0 	1 	0 	2.0 	XPFJEHIABMKYURZDOCSVLGNWTQ	YQDIGXOFLNJPRVBAZSEHCKMTUW	JCMPWYRNUOVGTAHEFDXIZQLKBS	YKCVEDIMXNJFUBHORWZLQTAGPS	OABJEKHUXLDWGYVSRIMPNTZFQC	LEWQKSZMDXCRHPYTGFAVBJNIUO	1
main	149 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	E 	O 	0.0 	2 	0 	4.0 	IYVOJPKSQTBGMDRZLAUCEXHFWN	UDFMVECSLYHZGWITNOKQJPRBXA	FMUHYDWQNOAPTEIXVBZLGSKRCJ	XAQMVCKZJTEFNGHUBPYOLRIWDS	DBLCJTWKIHUNAQZXOMYRGSVEPF	UJYMZFLVRGDOBECNQSTXKIHWAP	1
main	150 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	P 	N 	0.0 	3 	0 	3.0 	PENLSWQUAGKDYMZRXIHJBFCVTO	KLYOXPHUJRIBDFSMQEATNCVGWZ	NDBXYPFJVAOGTQMSZERCKUWHLI	IBZGLVUSNRWPDFMTAKXJCOQEHY	LIDVRPEFZOCGAHSUQNWTMJKXBY	SGRAHODTXYIWVEJFMUZQLBCKNP	0
main	151 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	G 	V 	0.0 	0 	0 	-4.0 	JWEHXGBQPVOKICZFRAMSYLTNDU	GTYLPVUNEDOBWSZFIJXCAQRKHM	-99	-99	-99	-99	0
main	152 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	D 	T 	0.0 	4 	0 	6.0 	UWPTXLNEKJHDOSAQZYFVMCIBRG	NFUQBEJHZDPKVWTOMXARIYSCGL	PLINXWCYOFTGASBZDJVUMERHKQ	ZOGNXUTVKWYBDJFQSIRHCPALEM	KOVMNUJYTZSBLFDIEPGWQHXRCA	YMOEDFBAKHLUJPQZCWNVTRXGIS	1
main	153 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	W 	K 	0.0 	1 	0 	2.0 	FRJCXZKOTSHQWYBVEUGAPLNIDM	EZYUNOLPMKTWDVBSHIAQFXRGJC	IZCFHMPUKDWOJTYLVSAXEGQNBR	NQVBJRHSMGEYFZCKADXWUTLOPI	QBZEVOAFYJUHMRSNTLGPKIXCDW	DLKJUTCOQXNRFBYAHVGZPESMWI	0
main	154 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	P 	D 	0.0 	0 	0 	4.0 	LYHGMZURDESVPAKJWCOXQITNBF	XCDPAOIZWHRQSYLJBVUGFKEMNT	-99	-99	-99	-99	0
main	155 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	C 	C 	1.0 	1 	0 	0.0 	MUGOEXBKHQPCTNFWAYLDIVJSRZ	RLEKOSPNCIVDYBHXFUGWTJZQAM	-99	-99	-99	-99	0
main	156 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	G 	B 	0.0 	4 	0 	3.0 	CHSEFOBUDZPNGLMKAWVXTQIJYR	MUTGDQLJNVSRCYOIBWXKZFPHEA	XBEWJRUGVMYDTPHFQOLZSAKICN	TIJSDVBFRWAYGKZEMUXNPQLHOC	VWRUNELJFZBCMGAIHSXOQDKTPY	JFISDCMPYUVETGWRKLHBOXNAZQ	1
main	157 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	B 	Y 	0.0 	4 	0 	4.0 	HEQOMKWFRYPSGNAICXLZVDJTBU	OVUEJLSYDNIFAMWCHQPZBRTKGX	AFBSLENROCZXDQKVTJIGUYHWMP	DXSNZWKGMJTUCVQYEPHIRBAFLO	DRISOWYGVTBKLQUPFNZHMXCAJE	HGESTYWBVDQORLKMUIFXJNCPAZ	0
main	158 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	A 	J 	0.0 	1 	0 	2.0 	SCGBXRQHIUEWTMKDFOALYPVNJZ	SVBNRKOJHACPUDLMIXZWGQEFTY	-99	-99	-99	-99	0
main	159 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	B 	W 	0.0 	5 	0 	2.0 	UELDNPZKRJFHYTMCOXBIGASVQW	GEARKVNPLMZSYOWQTXFCJUBIHD	SXFJKPHIBZUWMOQRVYCDEALTGN	HRYPKVNBWOFCZETIXQGDAMSLUJ	JKSILWUQCXVEPGMDHZNATBYROF	LZXOYEWFBHTKPVIQDAGMNUJRSC	1
main	160 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	W 	Z 	0.0 	0 	0 	-3.0 	NKVTFUWAPZCJXRDSYHIBGQOLME	FGPRZXBYMQISLOKAVEWCUNTJDH	-99	-99	-99	-99	0
main	161 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	B 	R 	0.0 	1 	0 	2.0 	XSTBAJCHKVEGYMOIFLQUDWRNPZ	PXDVNMWFKARHBEQOYCLJIZGTSU	-99	-99	-99	-99	0
main	162 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	J 	N 	0.0 	2 	0 	3.0 	TKQUHNXFICMRDLASVWZGOPYBEJ	YGRCQIPJDZTXKAMOVBEUWSHLFN	EQXMOVDCFPNKHJIYSUZWGLRABT	KHMSINFDVYQAOCPXTGJWRUZBLE	XMSRJAKPDUNHEOTYWQGVIFZLCB	EZXNRPGVCIYBALDUQMHOTFWSJK	1
main	163 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	J 	A 	0.0 	1 	0 	2.0 	LHEXJSGUAKDIVRZOWNPYCQBFMT	ZSNMGXLATJEUCYHIFDROKBWVQP	-99	-99	-99	-99	0
main	164 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	A 	K 	0.0 	0 	0 	4.0 	FBZEUGKHRIAJLMWQSVXNTODCYP	APLGSIDNUYKVMZTWFXRJBOECHQ	-99	-99	-99	-99	0
main	165 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	M 	Z 	0.0 	4 	0 	3.0 	FQPAZBSNKOMUEVXRWITCDYHJLG	TJXYUWSRGHZMLIECQVPDOBNFKA	SWLPMFIUYORVTBXJKHNZQCDAEG	CWUFLXMHVSAQDRGNEYKOIZTJBP	CDBRQHKZUXMIYNVEJFPOSGWLTA	OVDJUBWAHPFXNTYRZLCIKGMSQE	0
main	166 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	D 	V 	0.0 	0 	0 	9.0 	UGSETIXKNVYCQFJOWBDHPLAMRZ	IARFOHBCJXDKZTPWYMGEVQUNLS	-99	-99	-99	-99	0
main	167 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	M 	M 	1.0 	0 	0 	0.0 	RZLQNWGMXYKIJUFHBDCPEVTSOA	NULPRXEMSZGJAYBWICHQTKVOFD	-99	-99	-99	-99	0
main	168 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	G 	B 	0.0 	0 	0 	3.0 	TSYDQIAPRBELGOVHNUJCKMXFZW	SDPKBGJFZXUORNYLICEHQWAMVT	AOHYVMEQRBJZGKDWSFIXNUTPCL	GDVCBRTSOUZPJHWELFYQANKIXM	UWZFBCNAEOXMKHSGPVDIQJRYLT	NAWVYBRDLCZQUTGHMXFJKSEOPI	0
main	169 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	B 	Q 	0.0 	0 	0 	1.0 	LHARINZEVSQBOMGWUCFYXJDTKP	RPAFBKSJTXQENZIODGHUVMYLWC	-99	-99	-99	-99	0
main	170 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	W 	F 	0.0 	0 	0 	2.0 	VHTOIASZLUFQWKJXPNDCRYGMEB	OQIWBKXRFCDEPMHZVYSGALJUTN	-99	-99	-99	-99	0
main	171 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	D 	R 	0.0 	3 	0 	5.0 	PEFMBXJZNKGSTLOYRVIDCHUAQW	LZXTOYKUEHGNWSJRPDQFAMCBIV	RYSTJLZACHEGWDVIBFOMPKXQNU	EIPUXHSRJQZNDVYWFKMOLCBTGA	ILROECXNQDUKJHVPBSZTYMGWAF	QEGPWZBSRCTAKNUXVMLOFDYHIJ	0
main	172 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	W 	W 	1.0 	1 	0 	0.0 	HIFNQCWRSDGEZKAPBMTYOJXVLU	ADGIZQWHTSKMPYUVFCBLNREXJO	-99	-99	-99	-99	0
main	173 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	M 	J 	0.0 	1 	0 	2.0 	TXDRFIHPLACNEBWZYQMGSVJUOK	VFRXLAHIOJNMDPGBUKZCTSEWYQ	-99	-99	-99	-99	0
main	174 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	A 	Y 	0.0 	2 	0 	2.0 	FZRNDHKWXMBIGQLCJSPOUATYEV	JDQYLCOGSNEVWAPHTZIMKFRBUX	JUQCZRGYLATWVMDNIBSHEOFKPX	DMHQPXIAVOUNTSCWYBREZFKLGJ	QFUTMGARXBEZOYJVICWSKLPHDN	ZSIHTPWLJYQNGDAKXOBCEFMVUR	2
main	175 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	S 	S 	1.0 	0 	0 	0.0 	DIMGKLSQCZFXPVJNEUBAWORYTH	NBAMXETFJUWRYKCPIVDZSQHOGL	-99	-99	-99	-99	0
main	176 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	T 	H 	0.0 	5 	0 	2.0 	FCPHSZVJRGTAWDYKQLNIEBOMXU	OGUVNICSHATYLBJWERMZPFXKDQ	LWBCXIDSRAOJYHGVNQKTMEUZFP	GNQBAHLSRZCPVEXUIOWKMFDTYJ	CPFKADUXTVRMEHQJBLYSWONGIZ	WOPDURXKHITZALMSFNBCEQVJGY	4
main	177 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	M 	M 	1.0 	0 	0 	0.0 	DUPVZKXTMGIRFNEBHOJLQYASWC	MNFUDAOETVZPQCJSKHBRYWLGIX	-99	-99	-99	-99	0
main	178 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	W 	F 	0.0 	1 	0 	3.0 	DORLPNYSFKQMCTIXAZBVGHJUEW	QVRSOJFHPWIECUBGTYLMXZDKAN	BJRHZSADCOWMKTPVEILNGQFUXY	BNFCLOHIWEDGXVUATQMKSZYPRJ	ILECDAYWPXSHNZTVKJMFRGBUQO	NCPTMOVWZHGULQDKSERBIXAYFJ	0
main	179 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	S 	P 	0.0 	1 	0 	3.0 	SKAENHCOLWDVYQMIGBPFZUTXRJ	AMYLIXWQPROSJBETGHCDNKFUVZ	-99	-99	-99	-99	0
main	180 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	G 	O 	0.0 	0 	0 	1.0 	TIAKRDOGNEZYCBPLXSMVFWUJHQ	USPWOGLCQMHREABVNXDYZJTFKI	-99	-99	-99	-99	0
main	181 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	S 	J 	0.0 	1 	0 	-1.0 	BDZFIWUTGPACOENVLJQYMKRSXH	LDZVGSJOWFUMITXRBKEPAYHNQC	-99	-99	-99	-99	0
main	182 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	W 	Q 	0.0 	1 	0 	2.0 	NMTRQVUXISHJEBPFYKWODACLZG	IZVJDLPCQMWUGKBFHYNERAXTSO	-99	-99	-99	-99	0
main	183 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	B 	Q 	0.0 	4 	0 	8.0 	UKTZQMPARJWCBDHEXOINSVFLGY	HBRYQJDFNZETGKMUCWLOVPSXIA	RGDEXHJIFCYPLUZKWQTMVBNASO	XHWQIRPTNBEYVKMOJUGFLDCSZA	OHNESCGQXLYJDATBFIVWUMKRPZ	PWHFVGXMSUQLDJNTACZKYBIERO	0
main	184 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	P 	T 	0.0 	0 	0 	4.0 	KLHZMBYDVJTUXGPOIQWRAFSCNE	OMGYVQJNDEWHZBSUTCFXKLPIRA	-99	-99	-99	-99	0
main	185 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	W 	A 	0.0 	1 	0 	1.0 	HCGZTYVJXABRIKOQNSWDPFULEM	EXMJRIHNAWDCLZPTFGOKQBUSYV	-99	-99	-99	-99	0
main	186 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	W 	B 	0.0 	1 	0 	-4.0 	PVXYUKSIFZWBHAJRMDENLOCTQG	PRDWSFZBLXVIUKJTNAYGEMHOQC	KLQBAWRGJZSIFPYVXDOTCUHNME	WSKFXTUIHAONYLEZDQPJGCVBMR	NDSHLRAYJUFGXCVOZMPKTQIEWB	SQYPWUMVANHLECJZRXDBGKOFIT	0
main	187 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	B 	T 	0.0 	2 	0 	2.0 	XVZPCINYOATLURSFJEGHQWKMDB	SHTZONIAQVGMCFKWREDXUPJYBL	QNOXZYRUGTMBLAFKSWDIVECPHJ	QUPLHDXITKBWAEJMCNGZYOFSVR	FXVZEDQYTWGKCNLAUOMJSHBPIR	NPKHCGVAMSUTEOYLBIWXJZFRQD	1
main	188 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	W 	D 	0.0 	0 	0 	3.0 	BRXIEQKDLVWGFSMAHJYTOUCPZN	KYCZBQATRXGUJVWMOSLEFNIPDH	-99	-99	-99	-99	0
main	189 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	E 	M 	0.0 	1 	0 	4.0 	MBGOZEYCXLVSPIUDFNHWAKQJTR	WAGZXFYBMHJOEIULSRDVTKCQPN	-99	-99	-99	-99	0
main	190 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	C 	Z 	0.0 	5 	0 	4.0 	PBHDGEFRUOXNKSCITZJVWMLQYA	TUFRZGIXEOSHKNVJCMBQPYLADW	GWPKNYHUICVAOMSZDBEXJLRFTQ	KTBSEFRGNVCZOLXJMQWUPYAHDI	HIBYRZDPWTUENMGSAJLQVOXKCF	JABRXHGQZPDYCLFIMSOVEUWKNT	0
main	191 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	V 	J 	0.0 	2 	0 	1.0 	RVIWGTDNKBXEQHPJZFAUOSMLYC	VXWOMIBHCUKYFEPNDTLRGSJQZA	YEZGLSBAJVQHNROUCWDXPTFIKM	CMSWTYHXFNPBDILEROVUJAKGQZ	AISGYNKDUMEBRZFJLPWVTXHCOQ	LTUFZPGDVHARMBXISONEYQKWJC	0
main	192 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	V 	Z 	0.0 	1 	0 	4.0 	EYJHNKBSCWMRILGDTPUOZQXFVA	XDMWIQZEOUVNCGLTYBRFKSHPJA	-99	-99	-99	-99	0
main	193 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	E 	G 	0.0 	0 	0 	6.0 	OCMXKWVUQGPJBSAEIHLNRDZYTF	KHPBDVAYFXEZQJSOMGUICTRWLN	-99	-99	-99	-99	0
main	194 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	J 	G 	0.0 	0 	0 	-5.0 	VDZJBXFPGWNMEQCSLTYIOKUARH	YEZXOGDJPNLQFVSAHRMKUWTIBC	-99	-99	-99	-99	0
main	195 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	G 	L 	0.0 	0 	0 	5.0 	TNSFEJVLQAUZGKRMYIBDXWCHPO	ZQBKMIOFNHUXCTPEAGLDYRJVWS	HRFXENQYBACVGWSMLUDPTKZOIJ	UOWISCYEHLBKNRJFAMDXVPQTGZ	JUXPZGDNHTLWVYIOSQMERKBAFC	SWGAOKXTNZEIJFRPVUYLDMBCQH	1
main	196 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	P 	F 	0.0 	1 	0 	3.0 	DGYHJFAKSZCNLEWTXUVOPBQRIM	BMUEIRDVTFKNPQYGACHXSLZOWJ	-99	-99	-99	-99	0
main	197 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	J 	L 	0.0 	2 	0 	4.0 	NDOFIVKRUHWZELPTQAYGSJBCXM	KUBPQNWZCSJGEMTXHVFYLOIRDA	FACVHBWLZQGJTIEPXUDMKOYRNS	AZDNXUWICTHVJPKQLYRSBFGEOM	BYWKXSRQPHEZNFCOVGLIUJTMDA	SMCZXRPIKFJVNWLAQUTGDHEYOB	0
main	198 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	S 	K 	0.0 	0 	0 	2.0 	YDZMLCVNEKQSTGRIJFHXBAUPWO	OMDVPUKELHITNXWBFSAJGRQZCY	-99	-99	-99	-99	0
main	199 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	W 	T 	0.0 	1 	0 	8.0 	WDMOQALHKVGRESFJNBICTYUPXZ	LXQABDYUTSGOPVRNWZFECHJMIK	PZUJYGBWHATEKXQMNCFDROLVIS	BGETFJMRQOHWKISCNAUVXZLYDP	BJVMPQANGZTRICDHESXWLFKUYO	NXZDGQWOJSAUCBHIEYPKFRLVMT	0
main	200 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	M 	G 	0.0 	5 	0 	8.0 	ZQGLYURBIJPNCSWVADKHTXFMEO	HXSPJVGDZFOILMUETCYBNRQKAW	VSFXYNGCPALMTHZDJKWOQREIUB	OHKPXGJYNSWMETFZAIDQVULBRC	EATYHFVBIDXKLNGWJSRZUQOCPM	PFWSYJLGBIKZVADMUHCXNROTQE	3
main	201 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 120.0 	 endogenous 	J 	Q 	0.0 	5 	0 	3.0 	AXNMZEOJKSHTCGVQUYBDRPILFW	GZFHOSKRTMAYQUBCXDPVJNWELI	XZOHRWDNVGEFILCMJAYBTQKSPU	WLKDEOYUIFPHQXMCBJNZTSARGV	EMGZHTPIDCUAVJYRBSQFLXNKOW	FRNEKDSHCWQXZJVABLYPMITUGO	0
main	202 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	M 	U 	0.0 	1 	0 	2.0 	KJEHRTCBSGZYAQDNPUMVFWIXLO	FAHLYRUJMKQTNSZIEBPXGOWDVC	YSXMGQTDFLKRNUVCJEWHAPIBOZ	UIEWAYNZQJRLTCDKVHXPFSMBOG	UKLJMGDEYWBCRVHQFSZTIAPONX	RIUCTDHJBZVGMOPKXSFEWYNAQL	2
main	203 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	J 	B 	0.0 	4 	0 	4.0 	NPDLVZOICSFUBKTEMGRYJXAWHQ	PRMWKQXOZBCEAIHNSDYUGVTLFJ	PIMVLDRSJTGYENUWQOBZHKXACF	DTCIQPAKLJXYMBOEWFVHNSRGZU	MIZRHTNKBPOWJCALVQSFXEDGYU	XEBGMVHFRDUNLSTZWJKPOAICQY	4
main	204 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	D 	S 	0.0 	0 	0 	4.0 	NREFMOIZPSBJCDUTVYHGQKWXLA	QPTKDBVFHOMELAXRYGSIUNJCZW	-99	-99	-99	-99	0
main	205 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	D 	F 	0.0 	3 	0 	4.0 	YNCKTHZRWEBMFVIQLJSPOXDUGA	FSQWDHMPYRLOUTJCVIBKENXGAZ	LRPCSUNVFDYBAHOQZIJXEKMWTG	VLGAIOEJFMYNDTHWSXCQPUKBZR	PWUXGAHBECRFZDMJQYVKTSOLNI	LIXFKQNZRMCVEBYHPWJTSGUAOD	0
main	206 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	W 	Q 	0.0 	1 	0 	2.0 	IELAPYURBJTKOZXCMNGDQWVSHF	TRFCLIKQMWYXPJGSBDUVNZOEHA	-99	-99	-99	-99	0
main	207 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	S 	I 	0.0 	3 	0 	5.0 	AGMTIUKOHYBNVFSLQRWXCJPZED	JGRMLFQYIZNAWKXOCUDSEPBTVH	KWOZTYPVCGEJURBHNFAQMXILDS	KMVGAQNEDIWURCSXJHPTFBZOLY	ACNETJHVLDWPSURMKYFXBGIZQO	HCAVGWJZFXUDYMLPSEQKBITRON	3
main	208 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	A 	K 	0.0 	1 	0 	1.0 	XPGHSWZVQBATMFDLNIERKCUOJY	LDFOCGRPIKAYVUXJHSZBTQEWNM	-99	-99	-99	-99	0
main	209 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 60.0 	 endogenous 	B 	X 	0.0 	1 	0 	3.0 	VCIYWUTQHNZDAFRELGSXMBKPJO	QDJACSXNTBFUZGVOHWLEYRIKPM	-99	-99	-99	-99	0
main	210 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	A 	G 	0.0 	0 	0 	3.0 	BXYIVSCQZEGKFAMTHWULOPNJDR	FXEGNCQODJVIWLPSHAZRTMKBYU	TQPDGXFZIYVBMLHOAWRUKCNSEJ	HBQWZPKNSCMOURTEVAIDXYLJGF	UHAZDIKSOVRXPWMEFLCNBTQYJG	UVJZKTACQRPEGDSXYNOBWFIMHL	1
main	211 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	A 	E 	0.0 	3 	0 	5.0 	LPXBGNISWYMETJAZQRKFHODCVU	LODFEJBGXAHPUMRZCWYNTKVIQS	QKGBZNOMRVSAFCTXPWEYJLIHUD	KWPTQGEVFYLAIJXBNSMZHRDOUC	NCLZUMIEORFHKQXAVGDPBTJSYW	UYNKMBELVFOCTIGWQDZPJARXHS	0
main	212 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	T 	F 	0.0 	0 	0 	2.0 	QMYNRIZKFVTLOCAGSXHEWPDBJU	CIEGXWFTVKLODHPARSJMYNBZQU	VOXZNYTCRSKJGPHEIMFLUWDBAQ	CTKQZXAWJUHOGDINLSVRMYEFPB	ZAHMOWNSPIDEGLVXQRBUCJYTKF	BRNTGKZJCWVQMSFHOIALYUDPXE	2
main	213 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	G 	N 	0.0 	4 	0 	5.0 	OYLHSKBARIFUMPDXWZQNTEJVCG	EIKMLGFPHATJRDZBSOXWCNYQVU	NFREGOJLWIPHUMKDTACQVSBYZX	CHXZSBFEKPWDIVJLAMQONRTUGY	SUBKXYRIZQNTWHPGMACOFEDJVL	HUPYZWOFTENGXAQKBLJCIVMSDR	1
main	214 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	W 	A 	0.0 	1 	0 	-2.0 	FBIGLUPWSTZCHJONVKEDXRMAYQ	CYQEUWFAXJPSKMGRODNHZILVTB	-99	-99	-99	-99	0
main	215 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 0.0 	 endogenous 	A 	F 	0.0 	3 	0 	3.0 	NJOGPRIXDKQFULTWBCVMHZSAYE	XUVZHBSCQRIKYDTLMFPAGNEOJW	NTVDYQRABXELMIKFHJWPZSCOUG	PGBNRXLIVYFMSAHWEUKZDQCOTJ	VPKMIUCSWDOGBHFXJQTEAYRNZL	ZHDQLGPYNJSKXICMBVAETFRWUO	2
main	216 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 120.0 	 endogenous 	G 	R 	0.0 	0 	0 	-4.0 	WETFKLGJAURNCQVMHIBYZSOXPD	CTLQDEZXOAVRMSPUJGNBWHFIKY	-99	-99	-99	-99	0
main	217 	CT1EndN6 	 oneCued 	 0.0 	 left 	 2 	 6 	 0.0 	 endogenous 	S 	R 	0.0 	0 	0 	5.0 	UMPKILROVTCSGFYJZXAWNBQEHD	QHNIZAKLBEUPJGWTRYDVOXFSMC	-99	-99	-99	-99	0
main	218 	CT1EndN6 	 oneCued 	 0.0 	 left 	 6 	 6 	 60.0 	 endogenous 	A 	V 	0.0 	1 	0 	16.0 	UZEMXJFWGKDIVYATRQNCLPHOSB	KZJGDLWHMVIXPRUNBOQSCTYEFA	XALERTKIVMPYFJQZGWNCDHOSBU	DMXSIONKJWCVYHZFREBLQTUPGA	VAJZLPXISUFBOKGRQWYMNHDCET	KJGPEWYMNQOISRCXUVBDFHZATL	1
