"experimentPhase"	"trialnum"	"subject"	"task"	"noisePercent"	"targetLeftRightIfOne"	"streamsPerRing"	"baseAngleCWfromEast"	"resp0"	"button0"	"cuePos0"	"answer0"	"correct0"	"whichStream0"	"whichRespCue0"	"responsePosRelative0"	"streamLtrSequence0"	"streamLtrSequence1"	"streamLtrSequence2"	"streamLtrSequence3"	"streamLtrSequence4"	"streamLtrSequence5"	"streamLtrSequence6"	"streamLtrSequence7"	"timingBlips"	"fixationReject"
"main"	242	"JA8 "	" oneCued "	0	" right "	8	135	"B "	0	7	"A "	0	3	0	1	"YSAJHNGURMPIQDTLVZXFOEKB"	"HOMPVYSBRIFXGKDAQLJZUNET"	"KVAEUXDYSZMNTFHQRLGJIPBO"	"EVFHNDKABTPGXOZLMYSQIJRU"	"GQHYUXAJIBORMLFZKTEPDVNS"	"XLJDTVQNAFUOPHKSEZYIBMRG"	"LUGXNKFEHYVAZRBMOISJPDQT"	"LZUFPBEVSOIMNJKRQAXYGHDT"	0	FALSE
"main"	245	"JA8 "	" oneCued "	0	" right "	8	180	"B "	2	6	"V "	0	1	0	1	"UFEXGIAPMDBQNHTYJLKROZSV"	"LKSMNJVBXHEYATRGQZOUFIDP"	"JMKAIBONRHEYPQXSZFTVLUDG"	"YAFMDONUZHTQVSJPRIXKBGLE"	"HOYMNFZLIDEBXSGVAUQPJKTR"	"OBETVPRSIGMADXULNYKJZFQH"	"MTGHQVRUPXYLNIBAFSEDKZJO"	"MVTNSGAPLXDYIHZFERBUKQOJ"	0	FALSE
"main"	246	"JA8 "	" oneCued "	0	" right "	8	45	"O "	2	6	"K "	0	6	0	1	"IFLJVSOUKTRGEPBHZADXYNQM"	"PIHJGLTBYXVZSOENKAMQRDUF"	"QEDNFOZVBIJGHSAURMXLYPTK"	"VESULFDKHZTPJRNYMXAQBIOG"	"VTQIHPBSULMANJFXKERYGDOZ"	"GUVFAJBZTDYMLIRSOPKEQNXH"	"MZHJRPKOIBASNYETLGDUQVFX"	"MIRTULJSZPHOKYGDQABNVEFX"	0	FALSE
"main"	252	"JA8 "	" oneCued "	0	" right "	8	225	"X "	0	9	"V "	0	0	0	-4	"TJIFGXQYEVKZLABDPOHNRMSU"	"MFVJNEAXLGQIHTURZKYPSOBD"	"TAGPOVKIRLQDEJXFYMUSZHNB"	"FZGOLPHEUMDVIQXRJTANSBYK"	"VEIHMOASJQBLGRZUPDTNXKFY"	"YTKSEPHAGZBFMIQUDXOJRLVN"	"KVESTJIQNDFMYAGPZRUOXHBL"	"YGDEABJLHPTZNKXOQUVSRMFI"	0	FALSE
"main"	254	"JA8 "	" oneCued "	0	" right "	8	180	"X "	2	9	"B "	0	5	0	-2	"TXKLYHDVIZSQBMPROGENUJFA"	"FLIEYKSBAJDGPVMXTNUOQHRZ"	"XIEUMGLPHVKZONQBAFSTJDYR"	"GHNULAVMIYTXSDQZOJFPBKER"	"ITXFADMLRPUOSYEVKQHBZGJN"	"EIFPQZSXUBKVRGLYMATJONDH"	"IVKYXSGRZFOJDNAHLQMPEBUT"	"ZKRANGLFEVQHDJYTOBSPIXUM"	0	FALSE
"main"	255	"JA8 "	" oneCued "	0	" right "	8	180	"A "	2	10	"A "	1	7	0	0	"DFQPIGMLVEKAOUJTHNXBRYSZ"	"LIQKZPDBSHGNEYUFRVMXOJAT"	"VTPIQYHBOUSJADLEXZNFGMRK"	"OPNLDGZVQFESTAMXBRUKIYJH"	"DIRALMVNSPJBZTQXHOGKFYUE"	"IETAJBNFKQMDORPYGZULSHVX"	"UZFPVRLYTIMASKJGDOXBQNHE"	"PKUNELDJHIAZBTOXSGQRFVMY"	0	FALSE
"main"	258	"JA8 "	" oneCued "	0	" right "	8	90	"A "	2	9	"U "	0	1	0	1	"NVDPJROIMTSKFABQHZYELGXU"	"DTVYOPZFEUAMKHXIRJBLNSQG"	"OUJQSKXGZLMRPEVYAIDTNFBH"	"LHMNQZOTGPJFXIVUKRAYEBDS"	"PLFHOUKZXEJTMDBYSNGIVRQA"	"YZJEXSORAQLTBUPNGKVHIMDF"	"BTNUSDZEPJLAYHGMFOIXKVRQ"	"ZGQIYKELOVHBSMRTAXJNDPFU"	0	FALSE
"main"	259	"JA8 "	" oneCued "	0	" right "	8	315	"X "	0	6	"R "	0	0	0	-3	"YMGXOJRZNUKLISTBDEQHAFVP"	"RNUAZQYSPDGBOHKFLEIJVTXM"	"VJTPDAIUKGLBZMRYFXQSOHNE"	"JOTMNAZRKEHBGUIVLPXSYQFD"	"EQLVZNHBUYFKGRMIXOTSAJPD"	"XIGFDTYPLEUZQRSKBVJHMONA"	"BHDLPQFUZTGVORAYESNXIJMK"	"UKTRJDMLVGQYPFSOIEBNHXZA"	0	FALSE
"main"	261	"JA8 "	" oneCued "	0	" right "	8	90	"S "	2	10	"O "	0	4	0	1	"LFANTMIKDXYRBZVHSJOQEGUP"	"EHDXJMPVQIUABRTSZOKNGFLY"	"YOXEMHIUKRPDLASBVGNQFJTZ"	"OASYFMRTQXPNZLEBKDJIHGUV"	"GKFLIDQMXPOSNRVBZHYUATEJ"	"ERHULJIQTGSYFVKDNZBOPXMA"	"SKQDJRNIEAHYOBTZXGVFLMPU"	"DHPMUYZBFJSVXEARLQKTNGIO"	0	FALSE
"main"	262	"JA8 "	" oneCued "	0	" right "	8	0	"N "	0	7	"I "	0	0	0	2	"HDGEZMXITNYUFPBAQRVJKSOL"	"IGNZJAPFXEUODMBTKVQSLYRH"	"PHJTXUGYIQBNDAESVMKOZLFR"	"MQFXDUIVGJYRZABSPTELOKHN"	"QVYEKMINUBGFHRJZLTOPAXSD"	"DLFETOHXIGMBAZSKYVNURQPJ"	"FJOREYTDAUXLPGKVMSZHQBIN"	"QGXISFPDOKTAEVBNYJLZRMHU"	0	FALSE
"main"	264	"JA8 "	" oneCued "	0	" right "	8	45	"T "	0	10	"T "	1	4	0	0	"BXOYTZPGIQNRLMSAKFJHEVUD"	"EGSKFIMAOJQDRLUZPVBNYTXH"	"KXMLFRTUAQVZIESBJGONDPYH"	"XYEKQJDMPVGIUTSFRBOAZLNH"	"ENBVAKSHPMTIQXRZJGODFULY"	"QUIPNZDJRKOGLFSHTBYEXVAM"	"YVOUTEQDMHGAZLNFRIXPKSBJ"	"UJVMNBDEQTRYZLSHIPAKFGXO"	0	FALSE
"main"	267	"JA8 "	" oneCued "	0	" right "	8	90	"M "	0	6	"N "	0	4	0	-5	"RXSVAPQIHMYFZLBEKNGTDUOJ"	"EKTRDIZQGFHPUVAOBSMYNXJL"	"JPREKYLUBMAOTIGVQHDSXFZN"	"KODGXTJPMREZLBNQHUVIFYAS"	"TMKROUNDIYJQGAPSXZEFVLBH"	"GRZNXHSYDAPUBTILVQEKOJMF"	"VSURMDYAZKGLXHEQTNFOPJBI"	"ARSTXHUPVLBIGEKJONYDQZFM"	0	FALSE
"main"	268	"JA8 "	" oneCued "	0	" right "	8	0	"E "	2	6	"B "	0	0	0	1	"GMJODUBEVNQLXPISFHYZARTK"	"YATENOSPLRKVZIMJQDFHGUBX"	"UPHNBTLDEVIXGAOMSKRFYQJZ"	"KUNMQXVDGFOBJPASZHLYITRE"	"HAGPTNDKSVEQZORYMBLUXIFJ"	"FYULIBTXDVMRESPONZJAKQHG"	"TSQAUKOPVNJFYLDBRHIXZEGM"	"VOKUZGTQSERHJXFYALNPDMBI"	0	FALSE
"main"	270	"JA8 "	" oneCued "	0	" right "	8	45	"F "	2	8	"V "	0	5	0	1	"GZHMRFXENJPOSLYTQKAIDUVB"	"YJZAHFQNLRVODKXIUMTBPGES"	"BENSUYGAKMXVDOLHQRIJPTZF"	"YEMIOAFPXBQKTRDLZNUGVHJS"	"YPOAIRJBNZSQGMVHEFTLDKUX"	"ZATMKGNLVFPUIXDOSQJEBRHY"	"IELNDVAOHXGTJRQKSFYZPMBU"	"ZSFHBKRVPGDUQIJNTEMXLAOY"	0	FALSE
"main"	272	"JA8 "	" oneCued "	0	" right "	8	270	"S "	2	8	"T "	0	2	0	1	"UXPABJOMNKHTGLRYDEVQZFIS"	"VBDFIEJZLROPGNQYXSTUMHKA"	"YNKBOQFZTSPJIAUXRGHLMEVD"	"SQIBGHJOYNRAFPEUMZLTVKXD"	"JEOVIYPUDKBXNLSZAHRGTMFQ"	"HRSBUNQTDKLEVZMIYFJOPXAG"	"ADKQYVGHXTLZIJOPUBFMSREN"	"JFIBZHMGAUOPXVKLRDQNSETY"	0	FALSE
"main"	275	"JA8 "	" oneCued "	0	" right "	8	0	"H "	0	9	"H "	1	4	0	0	"DYTROZEAKBLUXFPIJQGHVMSN"	"IBHGDVEYAFPLXROQSMTUNZKJ"	"TJXHNDKEYLSQIMFZGVPRUBOA"	"DRNEYTKJFHZQOVGLISPMAXUB"	"DFPKOURZNHBATXGYJLVIMSQE"	"KFDQTPUHSYLGZIXVRMAEOJBN"	"SIXJBPDUEKYTGMLZHVAQNRFO"	"FKREPIDBAZUHNOSMLXQJGVYT"	0	FALSE
"main"	276	"JA8 "	" oneCued "	0	" right "	8	225	"F "	2	6	"K "	0	0	0	1	"AEIOZYKFBQPRHJMXSUNGDVTL"	"MNQIVPYKBRTAFLESZGJXUHDO"	"POGEZXQDUIANTVBRKHFMSLJY"	"OMZHPKNULBRYVGSTXEIFDAQJ"	"YVMQRZOBTJEILPFDUHNKXGAS"	"NHJZQAILOXFBMYGKSUVRDETP"	"GPDXVHAQZRBUIEMTSKLNYFJO"	"UITJBFEMKORVHZXSAYLPNQDG"	0	FALSE
"main"	277	"JA8 "	" oneCued "	0	" right "	8	135	"O "	0	9	"M "	0	7	0	2	"KNAJQXBIZDSOMUFHTLEGPRVY"	"OVAJEDGBNHMTZSIYUXFLPRKQ"	"QRZOLDHBSFYTPUAIKNVXMEJG"	"AJQOXGHPRZIFNBLYVTKESDMU"	"TZIUFOHPDBRJNAGQYMLESVXK"	"YPKDSEBXLZHOMNFQTUJVIGRA"	"IABMKTZSXVGOLPUDJEFQYHNR"	"KYXJSIFQUMZOGLARDPBTHVEN"	0	FALSE
"main"	278	"JA8 "	" oneCued "	0	" right "	8	225	"M "	0	6	"A "	0	1	0	2	"KXTONIYVBEMDJSFZQLGPRHUA"	"YVRZBNAKMPHQGTEFLDIJUOSX"	"VLUZMYGEABRNHOSTJIKPFQDX"	"ZRJPAVMHKIDBQTNOUFLYGSEX"	"EKZUTYMDOQAXGHJPSBLRIVFN"	"DILSTMJNFQGBZVKEPYXUOAHR"	"YFGQVZMRDUBNPALSHIJOXEKT"	"AHURODTYXVLSMGZIBQPJFENK"	0	FALSE
"main"	280	"JA8 "	" oneCued "	0	" right "	8	45	"A "	2	6	"X "	0	7	0	1	"HJGRDLZKEPOUMYFNQSABVITX"	"YTSXQMZPFDGHNKLOIVREJABU"	"SMORQJEHIVBKAZNLXUYTDGFP"	"AUXETVMBORHDIKLYJGPSZFNQ"	"VHSQJLYDXNZOUAIBRMKEGTPF"	"FZERIPUKXOSQJLNMDHYGTBAV"	"YKOPFQJMLBDRESZAVNXUGIHT"	"YIREPOXAGHTLKMDJSFNQVUBZ"	0	FALSE
"main"	284	"JA8 "	" oneCued "	0	" right "	8	45	"V "	0	7	"Y "	0	1	0	7	"VHYQEZLMKBIAGJTRUXDNOPSF"	"NMJPKFHYLDUQBEVXZAGTRIOS"	"DFRGAVTJEUQBLYPKXHMSOINZ"	"JLHTFYDOXVGMUREPZKQIANSB"	"FGKHYSEIVULPRONMXADJTZQB"	"VLUFDMTIAGOQEYPRNXBJZKSH"	"BAKVLXQIDRHGZFYTNMUOPSEJ"	"BDQAGKEISRVUPTXFMHYLOJZN"	0	FALSE
"main"	285	"JA8 "	" oneCued "	0	" right "	8	315	"O "	0	10	"L "	0	6	0	5	"YNDHAZUJTEOIGPRMLBFSKQVX"	"ZARHKXBQIMYDUSJLFEGTOPNV"	"RTEPVLMOKNIXFSGUAHBDZQYJ"	"TEUNIYADFJBSKGOLQRXMHZVP"	"KEXDMQRFLNPBYJUGVOAITHZS"	"KMYZVIDFSQBAGHXPONJERULT"	"SXUNHVFEIYLBGAZOQTRPJMDK"	"LGAHXUBYSEVDRJQTZIOKMFPN"	0	FALSE
"main"	287	"JA8 "	" oneCued "	0	" right "	8	135	"V "	0	7	"I "	0	0	0	1	"QOLGSPUIVKXMDYAREJBHFNTZ"	"MZQVIUBGOHPNLJTYDRKSAFEX"	"OHUIFLSXYJNGETQKZBPVARDM"	"ZGVOIPHFMRBLQSJAYDNEXTKU"	"MDHVPXGELFRTOSAZYBNKQJUI"	"VBHJRYPKQSUGFTZLDXNOEAMI"	"SKZTDLBOEHJVQGAPNFMRXUIY"	"KIOFGUXESQHTNRAZYLBDJMPV"	0	FALSE
"main"	292	"JA8 "	" oneCued "	0	" right "	8	180	"Z "	0	6	"L "	0	5	0	2	"ZEHAUDLGBSFVTJOYRKQMINXP"	"SXUFVIPYJEZBRNTOAMKLDGQH"	"HJLEGNFKAYMPQOURSXDVTZBI"	"BTVONJQMSHKERGUXALZIDYFP"	"SLIETMJPZROBFKYHVUQAXDNG"	"AJEFPTLYZXQKVSDOUHIBNMRG"	"FQAOKSLMJRDUIZEBXTNVYGHP"	"GQVJSDHMBPTIFXZKOUYNLAER"	0	FALSE
"main"	293	"JA8 "	" oneCued "	0	" right "	8	45	"Q "	0	7	"L "	0	4	0	1	"AVKMXRTDYIZJEUBLHGSFONPQ"	"AUPVQSOJMGYXBFNKLEZRTIHD"	"KUHRNQGXTABSYMEJLDPIFZOV"	"ULRMFQPXBGSVIOZEDHJKANTY"	"KSAZEVRLQOIPJGXUBYTMNDFH"	"YUNAVEOTJLMSHPRGKZXBIQFD"	"FBZIRSHKJUTMXODYLNQEPGAV"	"XUHABEJNVLSPDQMIFGZTKYOR"	0	FALSE
"main"	295	"JA8 "	" oneCued "	0	" right "	8	270	"O "	2	10	"A "	0	6	0	11	"LENPTDRKXUBZSIOMYQVJAHGF"	"GYHRQSFEUKPNMTZVDAJIOXLB"	"ZSLIJDQAPGVXFURTBYENOMKH"	"OFQELPDGSMUIKHJVABRTYZNX"	"KTAOSLBYXDIRZMJHNPVEUQFG"	"VZPLHSAJGKYRUENIMTXOQBFD"	"MRDVSTLNGUAQIFZYBHKJXOPE"	"ZQIBFPVDAUJETYHSLRKNXOMG"	0	FALSE
"main"	297	"JA8 "	" oneCued "	0	" right "	8	0	"O "	0	9	"D "	0	6	0	3	"RSVYPGBIHOTUXAMZKNLQJEFD"	"XZMYLARDGQNBJUHKFTIEPVOS"	"AREPMFKOJSHNDBGIZLTQXYUV"	"TGNMEHIDKVBZSOQYPRAJULXF"	"STNBJKIOYVZEPUDRLXAQHFGM"	"GYHZJUKBNRSFMOLTIXDVAEQP"	"YHIPTVBKZDQSOXLMRJGAEUNF"	"GTSZMOKALPBDHNIREVQJUFXY"	0	FALSE
"main"	299	"JA8 "	" oneCued "	0	" right "	8	315	"P "	0	8	"R "	0	5	0	2	"IPGHQUYZKOJXLSDMEBFNVRAT"	"MHXTFGRUEKVBJZALOQIPNYSD"	"QZBTKISHRMGULOYANJEFDPVX"	"IPESKAGFDZRLMTUNHXBJOYVQ"	"BJSXRUFELIYVTOMZGPANQKHD"	"VAIMYUESRDPBZQTLXGOKHNFJ"	"LXYMVZSITGNAUBJEHRODKQPF"	"OXMJBEYRZHDIKNFATPSLGQVU"	0	FALSE
"main"	301	"JA8 "	" oneCued "	0	" right "	8	225	"V "	0	7	"L "	0	4	0	1	"RBKZGQJAFLMHTDESXPIUYNOV"	"JLUMHSOTKEYQNZAGBIXVDRPF"	"DJMXAGIVOLNURBQHPYZTEKFS"	"OQSRNZHGXTALJMEBIPYDFUKV"	"QUIDXOPLVYGRBTHKAMNSZFJE"	"XONQKTPLFSHDIAGYJREVUMZB"	"RTNOEQYUFJAMIPKHDZLBGXVS"	"MIFGTUSRQYZBPNJVLXEADHOK"	0	FALSE
"main"	302	"JA8 "	" oneCued "	0	" right "	8	45	"A "	0	8	"A "	1	2	0	0	"EAJVRQGPKUDBTFYSOZINHXML"	"RJSATFKGVPEMOUBIDHZYQNXL"	"MSHBIRJKAFQZOUPGDENYLVXT"	"UBMKPVXALEQDFYISZHGJONRT"	"BVOIZTHJXMLKQUPFDSNEYARG"	"KSAIEMDNQXLZHFUTROJYVPBG"	"YPUXIOGRKJDZQSELAFNMBTVH"	"LASZUXJPBIVHTRMNOQKGYFED"	0	FALSE
"main"	303	"JA8 "	" oneCued "	0	" right "	8	315	"H "	2	6	"H "	1	4	0	0	"ZSOLYJNDUPRXMKEHFAQGVTBI"	"LPZTFQIOBHRMDSGXKENJYAVU"	"RUPKHILDYZASEXBGVTQFMOJN"	"OZIJLEHFYSQGVMURNXAPTKDB"	"RBVJQIHUNZYPMAGKDTOEXLFS"	"RMFENYPGJQOHBLTDZXVISKUA"	"LKBRTPQNJUDFOEAHMIGXVZYS"	"BHKQZSANMRDGUFVJLTXEIOPY"	0	FALSE
"main"	305	"JA8 "	" oneCued "	0	" right "	8	90	"T "	2	8	"G "	0	7	0	3	"KGVQUPDFNHZMETLOIJRBXYSA"	"ZLKIESATQJXMBFHGVOPYRUDN"	"INDYEKHJSULFVTAGZPBRQOXM"	"UZNABJVQLXHMFEGKPRTIYOSD"	"KFZAPDGTSREUVNIBOHMLJXQY"	"HNFVAPRSMZGOUDEJTQYXLBIK"	"FGLKAPNRSIHTUZXBOQJMVEYD"	"MZJUDSPNGIVTFLQROXBHYEKA"	0	FALSE
